year,author,doi,T,T_units,p,p_units,eta,eta_units,rho,rho_units,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %
1966,Huang,10.1002/aic.690120518,0,C,1000,psia,1380,uP,,,L,smoothed,,,0.54,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,0,C,2000,psia,1490,uP,,,L,smoothed,,,0.551,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,0,C,3000,psia,1600,uP,,,L,smoothed,,,0.561,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,0,C,4000,psia,1710,uP,,,L,smoothed,,,0.569,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,0,C,5000,psia,1810,uP,,,L,smoothed,,,0.576,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-20,C,1000,psia,1670,uP,,,L,smoothed,,,0.564,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-20,C,2000,psia,1800,uP,,,L,smoothed,,,0.573,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-20,C,3000,psia,1910,uP,,,L,smoothed,,,0.582,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-20,C,4000,psia,2030,uP,,,L,smoothed,,,0.589,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-20,C,5000,psia,2150,uP,,,L,smoothed,,,0.595,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-40,C,1000,psia,2070,uP,,,L,smoothed,,,0.587,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-40,C,2000,psia,2210,uP,,,L,smoothed,,,0.594,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-40,C,3000,psia,2340,uP,,,L,smoothed,,,0.602,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-40,C,4000,psia,2470,uP,,,L,smoothed,,,0.608,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-40,C,5000,psia,2600,uP,,,L,smoothed,,,0.613,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-60,C,1000,psia,2600,uP,,,L,smoothed,,,0.608,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-60,C,2000,psia,2750,uP,,,L,smoothed,,,0.616,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-60,C,3000,psia,2910,uP,,,L,smoothed,,,0.622,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-60,C,4000,psia,3060,uP,,,L,smoothed,,,0.627,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-60,C,5000,psia,3220,uP,,,L,smoothed,,,0.632,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-80,C,1000,psia,3320,uP,,,L,smoothed,,,0.63,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-80,C,2000,psia,3500,uP,,,L,smoothed,,,0.636,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-80,C,3000,psia,3680,uP,,,L,smoothed,,,0.641,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-80,C,4000,psia,3880,uP,,,L,smoothed,,,0.645,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-80,C,5000,psia,4060,uP,,,L,smoothed,,,0.651,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-100,C,1000,psia,4520,uP,,,L,smoothed,,,0.651,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-100,C,2000,psia,4760,uP,,,L,smoothed,,,0.655,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-100,C,3000,psia,5020,uP,,,L,smoothed,,,0.66,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-100,C,4000,psia,5270,uP,,,L,smoothed,,,0.663,g/cm3,2.5
1966,Huang,10.1002/aic.690120518,-100,C,5000,psia,5540,uP,,,L,smoothed,,,0.669,g/cm3,2.5
1974,Strumpf,10.1063/1.1681497,100,F,460,psia,880.6,uP,,,L,,,,,,2.5
1974,Strumpf,10.1063/1.1681497,100,F,590,psia,912,uP,,,L,,,,,,2.5
1974,Strumpf,10.1063/1.1681497,100,F,632,psia,916,uP,,,L,,,,,,2.5
1974,Strumpf,10.1063/1.1681497,100,F,819,psia,949.1,uP,,,L,,,,,,2.5
1974,Strumpf,10.1063/1.1681497,100,F,1045,psia,971.8,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,16.2,psia,76.46,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,16.2,psia,76.51,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,66.3,psia,76.41,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,66.3,psia,76.41,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,223.3,psia,1229.82,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,226.8,psia,1233.84,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,1113.3,psia,1337.45,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,1117.6,psia,1335.72,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,3053.6,psia,1547.78,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,3065.6,psia,1546.96,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,4512.8,psia,1697.07,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,40,F,4526.6,psia,1696.06,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,29.7,psia,102.51,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,29.7,psia,102.65,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,499.1,psia,123.24,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,499.1,psia,124.77,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,1016,psia,439.86,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,1016.8,psia,438.09,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,2010.4,psia,611.34,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,2011.9,psia,611.08,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,4001.9,psia,810.97,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,220,F,4010.5,psia,811.69,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,16,psia,85.22,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,16,psia,85.57,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,16,psia,85.32,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,48.9,psia,85.94,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,48.9,psia,86.08,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,100,F,48.9,psia,86.99,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,280,F,19.9,psia,110.94,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,280,F,19.9,psia,111.13,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,280,F,19.9,psia,111.27,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,24,psia,129.08,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,24,psia,129.18,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,91.9,psia,129.7,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,91.9,psia,130.23,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,521,psia,139.62,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,521.4,psia,139.66,uP,,,G,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,1019.2,psia,166.62,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,1019.8,psia,166.48,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,2029.7,psia,277.89,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,2030,psia,277.55,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,3093.2,psia,392.61,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,3101.3,psia,393.9,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,3107.3,psia,394.24,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,4007.1,psia,463.42,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,3974.9,psia,471.22,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,3985,psia,471.85,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,4969.8,psia,548.5,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,4981.1,psia,552.76,uP,,,L,,,,,,2.5
1964,Carmichael,10.1021/je60022a038,400,F,5028.7,psia,548.69,uP,,,L,,,,,,2.5
2011,Wilhelm,10.1021/je200046m,298.21,K,0.039382,MPa,8.116,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.066942,MPa,8.119,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.093547,MPa,8.12,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.11053,MPa,8.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.12184,MPa,8.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.2,K,0.13585,MPa,8.117,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.15473,MPa,8.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.2,K,0.16719,MPa,8.117,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.17777,MPa,8.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.18944,MPa,8.115,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.20013,MPa,8.117,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.20911,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.22444,MPa,8.115,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.23895,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.25229,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.26413,MPa,8.114,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.28129,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.29872,MPa,8.115,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.33908,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.21,K,0.35154,MPa,8.116,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.3602,MPa,8.112,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.39256,MPa,8.117,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.4287,MPa,8.117,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.46202,MPa,8.118,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.49882,MPa,8.121,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.53009,MPa,8.123,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.56644,MPa,8.126,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.2,K,0.60516,MPa,8.129,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.6396,MPa,8.132,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.67731,MPa,8.135,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.18,K,0.71567,MPa,8.141,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.75229,MPa,8.146,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.78826,MPa,8.151,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.2,K,0.8249,MPa,8.158,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.2,K,0.8591,MPa,8.165,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,298.19,K,0.91615,MPa,8.176,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.050861,MPa,8.775,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.1025,MPa,8.791,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.12214,MPa,8.792,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.14081,MPa,8.793,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.16133,MPa,8.792,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.18177,MPa,8.794,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.19995,MPa,8.793,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.22094,MPa,8.795,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.24249,MPa,8.797,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.26057,MPa,8.796,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.28278,MPa,8.796,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.29931,MPa,8.798,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.32326,MPa,8.797,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.34137,MPa,8.799,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.35998,MPa,8.8,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.38153,MPa,8.801,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.40017,MPa,8.801,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.42515,MPa,8.804,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.46612,MPa,8.808,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.49369,MPa,8.811,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,0.53175,MPa,8.817,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.5744,MPa,8.82,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.61344,MPa,8.825,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.65097,MPa,8.829,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.69023,MPa,8.836,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.72953,MPa,8.84,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,0.77581,MPa,8.849,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,0.81123,MPa,8.853,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,0.84968,MPa,8.862,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.21,K,0.88543,MPa,8.871,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.19,K,0.97078,MPa,8.891,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,1.0047,MPa,8.898,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,1.0651,MPa,8.918,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.17,K,1.1316,MPa,8.935,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.16,K,1.1925,MPa,8.954,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.15,K,1.2285,MPa,8.965,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.17,K,1.2817,MPa,8.984,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.16,K,1.3313,MPa,9.003,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.17,K,1.3879,MPa,9.028,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,1.4212,MPa,9.041,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.18,K,1.4714,MPa,9.065,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,1.5375,MPa,9.1,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,1.5906,MPa,9.132,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,1.6122,MPa,9.146,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,323.2,K,1.6321,MPa,9.163,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.062611,MPa,9.434,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.10709,MPa,9.443,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.12044,MPa,9.443,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.1409,MPa,9.447,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.165,MPa,9.45,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.18064,MPa,9.453,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.2003,MPa,9.452,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.22222,MPa,9.455,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.24272,MPa,9.459,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.26033,MPa,9.461,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.28118,MPa,9.463,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,0.30137,MPa,9.465,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,0.32368,MPa,9.467,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,0.34185,MPa,9.467,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.36108,MPa,9.469,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.38092,MPa,9.471,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.40111,MPa,9.472,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.43328,MPa,9.478,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.46689,MPa,9.483,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.50154,MPa,9.487,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.53746,MPa,9.492,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.56465,MPa,9.496,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.59846,MPa,9.502,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.64635,MPa,9.511,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.69021,MPa,9.516,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.73667,MPa,9.526,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.77796,MPa,9.535,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.81826,MPa,9.542,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.84955,MPa,9.548,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.88955,MPa,9.555,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,0.89017,MPa,9.556,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.96406,MPa,9.574,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,0.98589,MPa,9.58,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.0094,MPa,9.585,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,1.0583,MPa,9.599,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,1.1042,MPa,9.612,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,1.1555,MPa,9.626,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,1.2034,MPa,9.64,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.2,K,1.2527,MPa,9.658,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.17,K,1.3012,MPa,9.67,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.3566,MPa,9.691,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.4059,MPa,9.71,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.4418,MPa,9.723,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.19,K,1.476,MPa,9.736,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.5556,MPa,9.77,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.18,K,1.5985,MPa,9.79,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.17,K,1.6586,MPa,9.815,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.16,K,1.7159,MPa,9.844,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.14,K,1.7597,MPa,9.867,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.14,K,1.8231,MPa,9.9,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.14,K,1.8934,MPa,9.94,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.14,K,1.9774,MPa,9.991,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.0388,MPa,10.03,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.1077,MPa,10.079,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.1859,MPa,10.14,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.245,MPa,10.188,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.3255,MPa,10.259,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.3933,MPa,10.322,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.4585,MPa,10.393,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.527,MPa,10.473,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.5891,MPa,10.556,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.6553,MPa,10.65,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.15,K,2.701,MPa,10.722,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,348.14,K,2.7313,MPa,10.774,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.06348,MPa,9.908,uPa*s,,,G,SLIP,Y,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.10203,MPa,9.916,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.13,K,0.12049,MPa,9.918,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.16,K,0.13722,MPa,9.927,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.14318,MPa,9.92,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.16082,MPa,9.924,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.16574,MPa,9.922,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.1826,MPa,9.924,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.19838,MPa,9.927,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.22005,MPa,9.932,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.23016,MPa,9.929,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.23976,MPa,9.932,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.2609,MPa,9.932,uPa*s,,,G,,,,,,0.7
2011,Wilhelm,10.1021/je200046m,366.14,K,0.27875,MPa,9.937,uPa*s,,,G,,,,,,0.7
